registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,GDPmil,GDPrank,Income Group OECD,Region,Land Area
4167,China,Vietnam,7/18/14,7/29/14,12,46,100000,,Hurricane/Tropical Storm,,,extreme,82764.22,6.298053868,107.508,21.4955,10354832,2,Upper middle income,East Asia & Pacific,9562911
4166,Russia,,7/22/14,7/29/14,8,0,0,,Heavy Rain,,,extreme,224475.55,6.555289027,156.129,62.7394,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
4165,India,,7/20/14,7/29/14,10,6,15000,,Monsoon,,,large,189576.05,6.27778347,84.1258,20.7752,2048517,9,Lower middle income,South Asia,3287260
4164,South Sudan,Sudan,7/20/14,9/8/14,51,77,112000,,Heavy Rain,,,very large,641087.55,7.690578778,31.0015,10.2137,13282,126,Low income,Sub-Saharan Africa,644330
4163,Brazil,Uruguay,7/3/14,7/29/14,27,10,50000,,Heavy Rain,,,extreme,44866.46,6.384315565,-58.0256,-32.3467,2346076,7,Upper middle income,Latin America & Caribbean,8515770
4162,Nepal,,7/1/14,7/14/14,14,16,2400,,Heavy Rain,,,very large,11578.77,5.385881722,84.6207,28.4737,19770,109,Low income,South Asia,147180
4161,Bangladesh,,7/13/14,7/14/14,2,0,30000,,Heavy Rain,Storm/Tidal Surge,,very large,217.529,2.814638418,90.5498,22.3313,172887,56,Lower middle income,South Asia,148460
4160,United States,,7/11/14,7/14/14,4,0,0,,Snow/Ice Melt,,,large,2950.82,4.07200271,-134.446,58.1993,17419000,1,High income: OECD,North America,9831510
4159,Brazil,,5/22/14,7/29/14,69,0,0,,Heavy Rain,,,extreme,256564.57,7.549075769,-59.5597,-2.92934,2346076,7,Upper middle income,Latin America & Caribbean,8515770
4158,Sudan,,7/7/14,7/14/14,8,0,42400,,Heavy Rain,,,very large,137141.28,6.216349445,33.08,13.3883,73815,70,Lower middle income,Sub-Saharan Africa,1879357.5
4157,New Zealand,,7/5/14,7/14/14,10,0,0,,Heavy Rain,,,large,8581.24,4.933550048,174.068,-35.6989,199970,53,High income: OECD,East Asia & Pacific,267710
4156,Thailand,,7/11/14,7/14/14,4,0,500,,Heavy Rain,,,large,15921.63,4.804047519,99.739,19.8258,404824,29,Upper middle income,East Asia & Pacific,513120
4155,China,,6/5/14,6/25/14,21,14,337000,,Monsoon,,,large,377101.63,6.898677704,112.358,26.4396,10354832,2,Upper middle income,East Asia & Pacific,9562911
4154,India,,6/23/14,6/25/14,3,0,10000,,Monsoon,,,large,49220.53,5.169267541,94.716,27.8115,2048517,9,Lower middle income,South Asia,3287260
4153,Philippines,,6/17/14,6/25/14,9,0,35000,,Heavy Rain,,,large,15356.31,5.14052938,124.73,6.7719,284777,40,Lower middle income,East Asia & Pacific,300000
4152,United States,,6/10/14,7/14/14,35,0,600,,Heavy Rain,,,extreme,418317.13,7.466603689,-94.7944,42.708,17419000,1,High income: OECD,North America,9831510
4151,Bulgaria,,6/19/14,6/25/14,7,12,2000,,Heavy Rain,,,extreme,24415.42,5.533792235,27.0426,42.9445,56717,79,Upper middle income,Europe & Central Asia,111000
4150,Paraguay,Brazil,6/3/14,7/14/14,42,9,265000,,Heavy Rain,,,extreme,554605.25,7.668263262,-53.547,-24.3541,30881,101,Upper middle income,Latin America & Caribbean,406752
4149,Russia,,6/4/14,6/10/14,7,70,3000,,Heavy Rain,,,very large,1829701.35,7.283569508,94.3696,55.0332,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
4148,Mexico,Guatemala,6/1/14,6/10/14,10,22,25000,,Monsoon,,,very large,113685.43,6.231796068,-94.0274,16.5997,1294690,15,Upper middle income,Latin America & Caribbean,1964380
4147,Iran,,6/1/14,6/10/14,10,37,440000,,Monsoon,,,very large,305525.25,6.661138367,57.2544,34.3756,425326,28,Upper middle income,Middle East & North Africa,1745150
4146,China,,5/30/14,6/10/14,12,6,500,,Heavy Rain,,,large,45994.3,5.74188526,113.342,23.2652,10354832,2,Upper middle income,East Asia & Pacific,9562911
4145,Sri Lanka,,6/4/14,6/10/14,7,5,16000,,Hurricane/Tropical Storm,,,very large,10337.47,5.035603561,80.1668,7.66215,78824,66,Lower middle income,South Asia,65610
4144,Afghanistan,,6/3/14,6/10/14,8,0,300,,Heavy Rain,,,very large,44203.93,5.724642129,68.0178,35.6352,20038,108,Low income,South Asia,652860
4143,China,,5/12/14,5/16/14,5,1,10000,,Heavy Rain,,,extreme,205001.27,6.311756552,111.467,27.3821,10354832,2,Upper middle income,East Asia & Pacific,9562911
4142,Tajikistan,,5/10/14,5/16/14,7,0,425,,Heavy Rain,,,very large,41719.46,5.641527978,69.3787,38.4853,9242,141,Lower middle income,Europe & Central Asia,142550
4141,Italy,,5/2/14,5/10/14,9,2,250,,Heavy Rain,,,very large,11256.33,5.181730585,13.013,43.3979,2141161,8,High income: OECD,Europe & Central Asia,301340
4140,Tanzania,,5/10/14,5/16/14,7,0,22000,,Heavy Rain,,,large,22249.34,5.192415173,38.9442,-7.66435,48057,86,Low income,Sub-Saharan Africa,947300
4139,Serbia and Montenegro,Bosnia and Herzegovina,5/12/14,5/16/14,5,3,4000,,Heavy Rain,,,extreme,115747.69,6.063512332,19.2236,44.56,,,,,
4138,Romania,Bulgaria,4/17/14,5/1/14,15,0,640,,Heavy Rain,,,very large,87430.69,6.293846424,24.494,44.0617,199044,54,Upper middle income,Europe & Central Asia,238390
4137,Tanzania,,4/18/14,5/1/14,14,41,0,,Heavy Rain,,,very large,18498.39,5.589353226,38.9689,-7.19301,48057,86,Low income,Sub-Saharan Africa,947300
4136,Afghanistan,,4/20/14,5/16/14,27,123,6000,,Heavy Rain,,,very large,83722.34,6.530296381,66.4342,35.834,20038,108,Low income,South Asia,652860
4135,United States,,4/30/14,5/1/14,2,1,200,,Heavy Rain,,,extreme,260469.81,6.017817385,-84.9465,31.2966,17419000,1,High income: OECD,North America,9831510
4134,United States,,4/1/14,4/8/14,8,2,300,,Heavy Rain,,,very large,82418.56,5.995206268,-87.6188,31.8585,17419000,1,High income: OECD,North America,9831510
4133,Argentina,,4/1/14,4/8/14,8,0,2000,,Heavy Rain,,,very large,69876.78,5.92351413,-70.2984,-38.3652,537660,24,High income: nonOECD,Latin America & Caribbean,2780400
4132,Solomon Islands,,4/1/14,4/8/14,8,23,10000,,Heavy Rain,,,extreme,5480.75,4.942959975,160.342,-9.67763,1158,178,Lower middle income,East Asia & Pacific,28900
4131,South Africa,Namibia,3/1/14,3/30/14,30,37,3528,,Heavy Rain,,,very large,1037639.19,7.66925888,25.6074,-21.5153,350085,33,Upper middle income,Sub-Saharan Africa,1219090
4130,Australia,,3/24/14,3/30/14,7,1,0,,Heavy Rain,,,very large,250162.12,6.419410848,150.117,-26.2415,1454675,12,High income: OECD,East Asia & Pacific,7741220
4129,United States,,3/25/14,3/30/14,6,0,200,,Heavy Rain,,,very large,53220.79,5.680323826,-89.1282,31.4244,17419000,1,High income: OECD,North America,9831510
4128,Zimbabwe,,2/1/14,3/30/14,58,0,4000,,Dam Failure,,,large,17205.64,5.999098825,31.3479,-21.5196,14197,122,Low income,Sub-Saharan Africa,390760
4127,Paraguay,,2/25/14,3/10/14,14,0,2000,,Heavy Rain,,,large,6829.57,4.980521396,-57.5833,-25.2205,30881,101,Upper middle income,Latin America & Caribbean,406752
4126,Burundi,,2/19/14,3/10/14,20,69,20000,,Heavy Rain,,,extreme,3237.42,5.112259037,29.6499,-4.14041,3094,164,Low income,Sub-Saharan Africa,27830
4125,New Zealand,,3/3/14,3/10/14,8,0,80,,Heavy Rain,,,extreme,1015.84,4.210945292,172.613,-43.4538,199970,53,High income: OECD,East Asia & Pacific,267710
4124,United States,,3/3/14,3/10/14,8,0,900,,Storm/Tidal Surge,,,very large,34.8366,2.621217008,168.729,7.30951,17419000,1,High income: OECD,North America,9831510
4123,Mozambique,,2/24/14,3/10/14,15,4,20000,,Heavy Rain,,,large,481907.88,6.859055287,31.5459,-24.4459,15938,118,Low income,Sub-Saharan Africa,799380
4122,France,Italy,1/20/14,2/7/14,19,4,1000,,Heavy Rain,,,very large,82989.45,6.373867746,7.0993,43.9958,2829192,6,High income: OECD,Europe & Central Asia,549087
4121,Indonesia,,1/8/14,2/7/14,31,23,20000,,Heavy Rain,,,very large,35769.22,6.220962423,107.706,-6.6324,888538,16,Lower middle income,East Asia & Pacific,1910930
4120,Australia,,2/2/14,2/7/14,6,0,0,,Hurricane/Tropical Storm,,,large,426979.84,6.408558621,131.732,-14.3299,1454675,12,High income: OECD,East Asia & Pacific,7741220
4119,Zimbabwe,,1/15/14,2/7/14,24,0,4000,,Heavy Rain,,,very large,72462.23,6.416414196,28.9231,-20.2044,14197,122,Low income,Sub-Saharan Africa,390760
4118,Zimbabwe,,1/15/14,2/7/14,24,0,0,,Heavy Rain,,,very large,142586.1,6.710379691,30.8531,-17.2057,14197,122,Low income,Sub-Saharan Africa,390760
4117,Bolivia,,1/10/14,5/1/14,112,60,84000,,Heavy Rain,,,extreme,381576.65,7.931829809,-64.0135,-13.3888,32996,98,Lower middle income,Latin America & Caribbean,1098580
4116,Peru,,1/1/14,1/4/14,4,0,300,,Heavy Rain,,,large,74144.66,5.472139869,-71.5232,-12.4186,202596,52,Upper middle income,Latin America & Caribbean,1285220
4115,United States,,12/22/13,1/4/14,14,5,0,,Heavy Rain,,,large,16069.91,5.35214148,-86.7899,37.5597,17419000,1,High income: OECD,North America,9831510
4114,Saint Vincent,St. Lucia,12/26/13,1/4/14,10,11,0,,Heavy Rain,,,large,830.232,3.919199469,-60.9886,13.9188,729,185,Upper middle income,Latin America & Caribbean,390
4113,Brazil,,12/23/13,1/4/14,13,45,60000,,Heavy Rain,,,extreme,314284.91,6.912296877,-41.9423,-18.9538,2346076,7,Upper middle income,Latin America & Caribbean,8515770
4112,Indonesia,,12/29/13,1/4/14,7,0,4500,,Heavy Rain,,,large,22524.63,5.197755706,97.2893,4.48013,888538,16,Lower middle income,East Asia & Pacific,1910930
4111,United Kingdom,Ireland,12/27/13,2/7/14,43,0,200,,Heavy Rain,,,very large,126149.79,6.910446247,-1.51144,53.2732,2988893,5,High income: OECD,Europe & Central Asia,243610
4110,Thailand,,11/20/13,12/8/13,19,23,15254,,Monsoon,,,very large,38676.71,6.042294384,100.395,7.2182,404824,29,Upper middle income,East Asia & Pacific,513120
4109,Cuba,,12/1/13,12/8/13,8,2,227,,Heavy Rain,,,large,7627.3,4.785460816,-81.3958,22.9043,77150,67,Upper middle income,Latin America & Caribbean,109880
4108,Niger,,11/3/13,12/8/13,36,0,1000,,Heavy Rain,,,large,65791.14,6.374469912,13.2017,15.0103,8169,144,Low income,Sub-Saharan Africa,1267000
4107,Malaysia,,12/1/13,12/8/13,8,1,19000,,Monsoon,,,very large,106697.53,6.107335612,102.362,3.58444,338104,35,Upper middle income,East Asia & Pacific,330800
4106,United Kingdom,Germany,12/5/13,12/8/13,4,8,4000,,Storm/Tidal Surge,,,extreme,51279.6,5.613034616,7.53306,53.4431,2988893,5,High income: OECD,Europe & Central Asia,243610
4105,Somalia,,11/8/13,11/19/13,12,100,0,,Hurricane/Tropical Storm,,,very large,181848.02,6.514981082,57.4276,21.6819,5707,150,Low income,Sub-Saharan Africa,637660
4104,Saudi Arabia,,11/18/13,11/19/13,2,15,121,,Heavy Rain,,,very large,361386.84,6.035093588,44.8084,27.4145,746249,19,High income: nonOECD,Middle East & North Africa,2149690
4103,Vietnam,,11/14/13,11/19/13,6,41,80000,,Heavy Rain,,,very large,48985.15,5.644306952,107.706,15.5821,186205,55,Lower middle income,East Asia & Pacific,330972
4102,Italy,,11/18/13,11/19/13,2,18,2700,,Heavy Rain,,,extreme,15699.75,4.797952728,9.00455,40.3008,2141161,8,High income: OECD,Europe & Central Asia,301340
4101,United States,,10/31/13,11/10/13,11,4,4800,,Heavy Rain,,,extreme,38936.39,5.932778364,-98.0111,30.6607,17419000,1,High income: OECD,North America,9831510
4100,Philippines,,11/8/13,11/19/13,12,2000,200000,,Hurricane/Tropical Storm,,,extreme,32476.99,5.891787013,125.052,11.4452,284777,40,Lower middle income,East Asia & Pacific,300000
4099,South Sudan,,11/3/13,11/19/13,17,0,100,,Heavy Rain,,,large,111000.43,6.275773583,31.7933,7.33928,13282,126,Low income,Sub-Saharan Africa,644330
4098,India,,10/12/13,11/10/13,30,7,0,,Heavy Rain,,,very large,102661.14,6.664618596,85.9321,24.7174,2048517,9,Lower middle income,South Asia,3287260
4097,Peru,,10/11/13,10/14/13,4,0,1100,,Heavy Rain,,,very large,253520.53,6.182164384,-76.1873,-8.5735,202596,52,Upper middle income,Latin America & Caribbean,1285220
4096,Indonesia,,10/7/13,10/14/13,8,0,16000,,Heavy Rain,,,very large,31023.66,5.570874278,99.6771,2.95415,888538,16,Lower middle income,East Asia & Pacific,1910930
4095,China,,10/8/13,10/14/13,7,6,176900,,Hurricane/Tropical Storm,,,very large,41577.16,5.64004412,120.573,29.15,10354832,2,Upper middle income,East Asia & Pacific,9562911
4094,South Sudan,,10/8/13,10/14/13,7,0,3300,,Heavy Rain,,,large,172574.26,6.08207406,28.8241,7.73724,13282,126,Low income,Sub-Saharan Africa,644330
4093,Philippines,,10/12/13,10/14/13,3,13,2500,,Hurricane/Tropical Storm,,,extreme,54531.07,5.51479527,121.192,16.6413,284777,40,Lower middle income,East Asia & Pacific,300000
4092,Thailand,,9/30/13,10/14/13,15,42,982799,,Monsoon,,,very large,312091,6.846463763,101.694,13.0819,404824,29,Upper middle income,East Asia & Pacific,513120
4091,India,,10/12/13,10/14/13,3,27,250000,,Hurricane/Tropical Storm,,,extreme,246385.23,6.16976592,84.2495,21.2719,2048517,9,Lower middle income,South Asia,3287260
4090,Cambodia,,9/27/13,10/14/13,18,122,60000,,Monsoon,,,very large,52283.25,6.14972634,105.084,12.658,16778,116,Low income,East Asia & Pacific,181040
4089,United States,,9/12/13,9/20/13,9,10,11000,,Monsoon,,,extreme,100404.04,6.257023693,-105.143,38.0024,17419000,1,High income: OECD,North America,9831510
4088,Nigeria,,9/10/13,9/16/13,7,0,300,,Heavy Rain,,,very large,178191.77,6.272076941,7.63747,10.5244,568508,22,Lower middle income,Sub-Saharan Africa,923770
4087,Romania,,9/11/13,9/16/13,6,8,2100,,Heavy Rain,,,extreme,7171.77,4.934807599,27.5529,45.7492,199044,54,Upper middle income,Europe & Central Asia,238390
4086,China,,8/15/13,8/21/13,7,40,0,,Hurricane/Tropical Storm,,,very large,98182.91,6.013225199,113.694,22.7696,10354832,2,Upper middle income,East Asia & Pacific,9562911
4085,China,,8/18/13,8/21/13,4,80,0,,Monsoon,,,very large,93531.74,5.749110264,100.184,35.9161,10354832,2,Upper middle income,East Asia & Pacific,9562911
4084,Philippines,,8/13/13,8/21/13,9,8,280000,,Monsoon,Hurricane/Tropical Storm,,extreme,50412.4,5.957809879,121.142,16.3191,284777,40,Lower middle income,East Asia & Pacific,300000
4083,China,Russia,8/7/13,10/14/13,69,100,260000,,Heavy Rain,,,extreme,1430155.56,8.295262365,130.272,50.5323,10354832,2,Upper middle income,East Asia & Pacific,9562911
4082,Pakistan,,8/7/13,8/21/13,15,70,12000,,Monsoon,,,very large,462763.09,7.01754123,69.1065,28.7404,243632,44,Lower middle income,South Asia,796100
4081,Burma/Myanmar,Thailand,7/25/13,8/7/13,14,1,34000,,Heavy Rain,,,very large,125250.85,6.419999977,98.1556,18.3122,64330,72,Lower middle income,East Asia & Pacific,676590
4080,United States,,8/5/13,8/7/13,3,2,100,,Heavy Rain,,,very large,123143.44,5.743623795,-94.1535,38.2138,17419000,1,High income: OECD,North America,9831510
4079,Russia,China,8/1/13,8/7/13,7,0,1500,,Heavy Rain,,,extreme,102479.27,6.156764059,128.424,50.0043,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
4078,Pakistan,Afghanistan,8/1/13,8/7/13,7,135,81000,,Heavy Rain,,,very large,549425.38,6.761098016,70.6377,32.8144,243632,44,Lower middle income,South Asia,796100
4077,Sudan,,8/1/13,8/21/13,21,11,100000,,Heavy Rain,,,very large,1004638.92,7.500320553,28.9896,13.6883,73815,70,Lower middle income,Sub-Saharan Africa,1879357.5
4076,Kenya,,8/5/13,8/7/13,3,0,5000,,Heavy Rain,,,large,9047.26,4.433638326,35.2088,1.66076,60937,75,Lower middle income,Sub-Saharan Africa,580370
4075,Paraguay,,7/4/13,7/15/13,12,0,52000,,Heavy Rain,,,very large,131222.52,6.373280879,-57.6536,-24.146,30881,101,Upper middle income,Latin America & Caribbean,406752
4074,North Korea,,7/10/13,7/15/13,6,2,760,,Heavy Rain,,,large,21695.38,5.114518512,126.319,39.6151,  ,0,Low income,East Asia & Pacific,120540
4073,China,,7/11/13,7/15/13,5,0,8,,Heavy Rain,,,very large,112220.53,5.925133579,108.355,23.0867,10354832,2,Upper middle income,East Asia & Pacific,9562911
4072,China,,7/13/13,7/15/13,3,1,300000,,Hurricane/Tropical Storm,,,very large,101850.92,5.66117747,118.14,25.8633,10354832,2,Upper middle income,East Asia & Pacific,9562911
4071,China,,7/5/13,7/15/13,11,200,100000,,Heavy Rain,,,very large,419827.15,6.840554465,104.022,30.4563,10354832,2,Upper middle income,East Asia & Pacific,9562911
4070,Laos,,6/23/13,6/27/13,5,0,0,,Monsoon,,,large,32196.91,5.206784198,104.85,17.6991,,,,,
4069,India,,6/23/13,7/15/13,23,80,2000000,,Monsoon,,,extreme,38019.26,6.242761491,94.9182,27.387,2048517,9,Lower middle income,South Asia,3287260
4068,Canada,,6/20/13,6/27/13,8,3,100000,,Heavy Rain,,,extreme,307926.47,6.692567006,-109.647,51.2434,1785387,11,High income: OECD,North America,9984670
4067,India,,6/11/13,6/18/13,8,0,8000,,Monsoon,,,large,152700.5,6.086930446,82.5285,21.9781,2048517,9,Lower middle income,South Asia,3287260
4066,New Zealand,,6/15/13,6/18/13,4,0,0,,Heavy Rain,,,very large,42497.49,5.406514531,170.669,-44.3589,199970,53,High income: OECD,East Asia & Pacific,267710
4065,India,,6/12/13,6/27/13,16,5748,75000,,Monsoon,,,very large,131743.41,6.499940142,76.6135,32.7135,2048517,9,Lower middle income,South Asia,3287260
4064,United States,,5/25/13,6/3/13,10,5,0,,Heavy Rain,,,very large,170079.48,6.406743178,-91.6341,37.0898,17419000,1,High income: OECD,North America,9831510
4063,Germany,Czech Republic,5/28/13,6/18/13,22,8,3000,,Heavy Rain,,,extreme,241203.7,7.025836642,12.1089,49.1358,3868291,4,High income: OECD,Europe & Central Asia,357170
4062,Norway,,5/22/13,5/28/13,7,0,500,,Heavy Rain,Snow/Ice Melt,,very large,28071.86,5.469460488,10.478,61.2832,499817,26,High income: OECD,Europe & Central Asia,385178
4061,United States,,5/25/13,6/3/13,10,0,400,,Heavy Rain,,,large,123500.44,6.091668505,-93.3867,41.9211,17419000,1,High income: OECD,North America,9831510
4060,United States,,5/25/13,5/28/13,4,3,300,,Heavy Rain,,,extreme,33907.85,5.43339024,-98.8879,28.899,17419000,1,High income: OECD,North America,9831510
4059,Colombia,,5/26/13,5/28/13,3,0,0,,Heavy Rain,,,large,125894.94,5.57712953,-74.5465,3.66687,377740,32,Upper middle income,Latin America & Caribbean,1141749
4058,Sri Lanka,,5/13/13,5/16/13,4,7,115000,,Hurricane/Tropical Storm,,,large,17254.01,4.838950037,80.5325,7.13528,78824,66,Lower middle income,South Asia,65610
4057,China,,5/12/13,5/28/13,17,55,10000,,Monsoon,,,very large,84761.74,6.334740044,114.464,23.6387,10354832,2,Upper middle income,East Asia & Pacific,9562911
4056,Bangladesh,Burma/Myanmar,5/14/13,5/16/13,3,19,1166000,,Hurricane/Tropical Storm,,,very large,72847.78,5.515628835,91.194,23.6387,172887,56,Lower middle income,South Asia,148460
4055,Somalia,,5/1/13,5/16/13,16,7,50000,,Heavy Rain,,,extreme,243476.26,6.8916066,43.6553,2.16964,5707,150,Low income,Sub-Saharan Africa,637660
4054,Indonesia,,5/6/13,5/16/13,11,0,3000,,Heavy Rain,,,large,17152.64,5.275723658,98.6181,3.84919,888538,16,Lower middle income,East Asia & Pacific,1910930
4053,Russia,,5/6/13,5/16/13,11,0,390,,Snow/Ice Melt,,,large,630162.34,6.84084513,133.329,68.1591,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
4052,Afghanistan,,4/23/13,4/29/13,7,13,300,,Heavy Rain,,,large,14653.47,5.01103852,68.8486,36.9291,20038,108,Low income,South Asia,652860
4051,United States,Canada,4/27/13,4/29/13,3,0,0,,Heavy Rain,Snow/Ice Melt,,large,43180.94,5.112413347,-97.5977,48.5643,17419000,1,High income: OECD,North America,9831510
4050,United States,,4/22/13,4/29/13,8,5,300,,Heavy Rain,,,very large,493136.77,6.772148632,-88.6401,38.8278,17419000,1,High income: OECD,North America,9831510
4049,Saudi Arabia,Oman,4/25/13,5/16/13,22,0,0,,Heavy Rain,,,large,814307.06,7.253210881,52.3938,22.7624,746249,19,High income: nonOECD,Middle East & North Africa,2149690
4048,Somalia,,4/5/13,4/29/13,25,0,4000,,Heavy Rain,,,large,27293.22,5.833994785,45.7365,3.38671,5707,150,Low income,Sub-Saharan Africa,637660
4047,Albania,,3/15/13,4/12/13,29,0,2800,,Heavy Rain,,,large,3304.87,4.981552379,19.6182,42.0043,13212,127,Upper middle income,Europe & Central Asia,28750
4046,Argentina,,4/1/13,4/7/13,7,59,3000,,Heavy Rain,,,extreme,18135.4,5.404655175,-58.6759,-34.4809,537660,24,High income: nonOECD,Latin America & Caribbean,2780400
4045,Mauritius,,3/31/13,4/3/13,4,11,0,,Heavy Rain,,,very large,1679.67,4.003375216,57.5238,-20.2305,12630,130,Upper middle income,Sub-Saharan Africa,2040
4044,South Sudan,,3/25/13,4/3/13,10,0,12000,,Heavy Rain,,,very large,215662.54,6.509865975,31.2168,6.06426,13282,126,Low income,Sub-Saharan Africa,644330
4043,Kenya,Uganda,3/28/13,4/29/13,33,63,18633,,Heavy Rain,,,very large,73170.41,6.558940687,36.718,2.46174,60937,75,Lower middle income,Sub-Saharan Africa,580370
4042,Spain,,3/31/13,4/3/13,4,2,300,,Heavy Rain,,,very large,53241.03,5.504397699,-3.81041,40.2882,1381342,14,High income: OECD,Europe & Central Asia,505940
4041,Peru,Bolivia,3/10/13,3/17/13,8,0,3000,,Heavy Rain,,,very large,740437.68,6.948669757,-70.9926,-16.5124,202596,52,Upper middle income,Latin America & Caribbean,1285220
4040,Portugal,,3/14/13,3/17/13,4,0,30,,Heavy Rain,,,large,2985.69,4.077104705,-25.5351,37.8419,230117,46,High income: OECD,Europe & Central Asia,92220
4039,France,,3/9/13,3/17/13,9,1,1200,,Heavy Rain,,,large,5910.43,4.725861588,2.54269,43.2579,2829192,6,High income: OECD,Europe & Central Asia,549087
4038,Spain,,3/13/13,3/17/13,5,0,200,,Heavy Rain,,,large,12282.15,4.788244401,-2.94021,37.8967,1381342,14,High income: OECD,Europe & Central Asia,505940
4037,Namibia,,3/1/13,3/17/13,17,0,10000,,Heavy Rain,,,large,100905.17,6.23436234,22.6244,-17.8146,12995,128,Upper middle income,Sub-Saharan Africa,824290
4036,Macedonia,,2/25/13,3/4/13,8,1,1200,,Heavy Rain,,,large,3700.4,4.471338659,21.5776,42.0408,11324,137,Upper middle income,Europe & Central Asia,25710
